,name,mkdocs_theme,mkdocs_plugin,extra_dependencies,github_id,pypi_id,labels,category,homepage,dependent_project_count,github_dependent_project_count,contributor_count,pypi_url,pypi_monthly_downloads,monthly_downloads,description,projectrank,show,projectrank_placing,markdown_extension,license,trending,gitlab_id,gitlab_url,created_at,fork_count,open_issue_count,closed_issue_count,star_count,release_count,updated_at,shadowed,dockerhub_id,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_pulls,bitbucket_id
93,Interactive Graph,,obsidian-interactive-graph,,daxcore/mkdocs-obsidian-interactive-graph-plugin,mkdocs-obsidian-interactive-graph-plugin,['plugin'],charts,{},53.0,53.0,4.0,https://pypi.org/project/mkdocs-obsidian-interactive-graph-plugin,1422.0,1422.0,,6,True,2.0,,,,,,,,,,,,,,,,,,
94,user-defined-values,,user-defined-values,,rahult/mkdocs-user-defined-values,mkdocs-user-defined-values,['plugin'],code-exec-templating,{},15.0,15.0,3.0,https://pypi.org/project/mkdocs-user-defined-values,513.0,513.0,,6,True,2.0,,MIT,,,,,,,,,,,,,,,,
95,Entangled,,entangled,,entangled/mkdocs-plugin,mkdocs-entangled-plugin,['plugin'],code-exec-templating,{},14.0,14.0,,https://pypi.org/project/mkdocs-entangled-plugin,17575.0,17575.0,,6,True,2.0,,,,,,,,,,,,,,,,,,
96,placeholder,,placeholder,,six-two/mkdocs-placeholder-plugin,mkdocs-placeholder-plugin,['plugin'],code-exec-templating,{},20.0,20.0,3.0,https://pypi.org/project/mkdocs-placeholder-plugin,13224.0,13224.0,,6,True,2.0,,,,,,,,,,,,,,,,,,
97,mkdocs-extra-sass-plugin,,extra-sass,,orzih/mkdocs-extra-sass-plugin,mkdocs-extra-sass-plugin,['plugin'],html-css,{},95.0,95.0,,https://pypi.org/project/mkdocs-extra-sass-plugin,6546.0,6546.0,,6,True,2.0,,,,,,,,,,,,,,,,,,
98,Publisher for MkDocs - social,,pub-social,,mkdocs-publisher/mkdocs-publisher,mkdocs-publisher,['plugin'],html-css,{},101.0,101.0,4.0,https://pypi.org/project/mkdocs-publisher,5818.0,5818.0,Social media sharing helper.,6,True,2.0,,,,,,,,,,,,,,,,,,
99,Publisher for MkDocs - minifier,,pub-minifier,,mkdocs-publisher/mkdocs-publisher,mkdocs-publisher,['plugin'],html-css,{},101.0,101.0,4.0,https://pypi.org/project/mkdocs-publisher,5818.0,5818.0,"Size optimization (minification) for HTML, CSS, JS, SVG, PNG and JPEG files.",6,True,2.0,,,,,,,,,,,,,,,,,,
100,Publisher for MkDocs - obsidian,,pub-obsidian,,mkdocs-publisher/mkdocs-publisher,mkdocs-publisher,['plugin'],integrations,{},101.0,101.0,4.0,https://pypi.org/project/mkdocs-publisher,5818.0,5818.0,"Obsidian.md integration including with support for wiki links, callouts, backlinks etc.",6,True,2.0,,,,,,,,,,,,,,,,,,
101,bibtex,,bibtex,,shyamd/mkdocs-bibtex,mkdocs-bibtex,['plugin'],links-refs,{},,,21.0,https://pypi.org/project/mkdocs-bibtex,55938.0,55938.0,,6,True,2.0,,BSD-3-Clause-LBNL,,,,,,,,,,,,,,,,
102,Mdx Truly Sane Lists,,,,radude/mdx_truly_sane_lists,mdx-truly-sane-lists,['markdown'],markdown,{},,,4.0,https://pypi.org/project/mdx-truly-sane-lists,1378945.0,1378945.0,,6,True,2.0,mdx_truly_sane_lists,,,,,,,,,,,,,,,,,
103,YAML metadata,,,,sivakov512/python-markdown-full-yaml-metadata,markdown-full-yaml-metadata,['markdown'],markdown,{},97.0,97.0,7.0,https://pypi.org/project/markdown-full-yaml-metadata,1613.0,1613.0,,6,True,2.0,full_yaml_metadata,,,,,,,,,,,,,,,,,
104,section-index,,section-index,,oprypin/mkdocs-section-index,mkdocs-section-index,['plugin'],nav-pages,{},,,3.0,https://pypi.org/project/mkdocs-section-index,1493225.0,1493225.0,,6,True,2.0,,,,,,,,,,,,,,,,,,
105,mkdocs-pagetree-plugin,,pagetree,,tombreit/mkdocs-pagetree-plugin,mkdocs-pagetree-plugin,['plugin'],nav-pages,{},38.0,38.0,3.0,https://pypi.org/project/mkdocs-pagetree-plugin,14874.0,14874.0,,6,True,2.0,,,,,,,,,,,,,,,,,,
106,Publisher for MkDocs - meta,,pub-meta,,mkdocs-publisher/mkdocs-publisher,mkdocs-publisher,['plugin'],nav-pages,{},101.0,101.0,4.0,https://pypi.org/project/mkdocs-publisher,5818.0,5818.0,Automatic navigation based on files metadata with URL name and publication status control.,6,True,2.0,,,,,,,,,,,,,,,,,,
107,localsearch,,localsearch,,wilhelmer/mkdocs-localsearch,mkdocs-localsearch,['plugin'],search-toc,{},108.0,108.0,6.0,https://pypi.org/project/mkdocs-localsearch,6528.0,6528.0,,6,True,1.0,,,,,,,,,,,,,,,,,,
108,mkdocs-exclude-unused-files,,exclude-unused-files,,JonasDoesThings/mkdocs-exclude-unused-files,mkdocs-exclude-unused-files,['plugin'],site-management,{},28.0,28.0,4.0,https://pypi.org/project/mkdocs-exclude-unused-files,12936.0,12936.0,,6,True,2.0,,,,,,,,,,,,,,,,,,
109,Publisher for MkDocs - debugger,,pub-debugger,,mkdocs-publisher/mkdocs-publisher,mkdocs-publisher,['plugin'],site-management,{},101.0,101.0,4.0,https://pypi.org/project/mkdocs-publisher,5818.0,5818.0,Advanced console and file logger from build and serve process.,6,True,2.0,,,,,,,,,,,,,,,,,,
110,Markdown Grid Tables,,,,,markdown-grid-tables,['markdown'],markdown,https://gitlab.com/WillDaSilva/markdown_grid_tables,,,,https://pypi.org/project/markdown-grid-tables,59306.0,59306.0,[Python-Markdown](https://python-markdown.github.io/) [extension](https://python-markdown.github.io/extensions/api/)..,5,True,2.0,markdown_grid_tables,,,WillDaSilva/markdown_grid_tables,https://gitlab.com/WillDaSilva/markdown_grid_tables,2022-02-09 02:39:55,7.0,3.0,1.0,1.0,0.0,2022-02-09 02:39:55.000000,,,,,,
111,MkAutoDoc,,,,tomchristie/mkautodoc,mkautodoc,['markdown'],api-docs,{},,,7.0,https://pypi.org/project/mkautodoc,21095.0,21095.0,,5,True,2.0,mkautodoc,BSD,,,,,,,,,,,,,,,,
112,MkDocsOAD,,"['neoteroi.mkdocsoad', 'neoteroi.contribs']",,Neoteroi/mkdocs-plugins,neoteroi-mkdocs,"['plugin', 'markdown']",api-docs,{},,,13.0,https://pypi.org/project/neoteroi-mkdocs,153909.0,153909.0,Plugin for MkDocs to generate human readable documentation from OpenAPI Documentation Version 3 (also known as Swagger..,5,True,2.0,"['neoteroi.cards', 'neoteroi.timeline', 'neoteroi.projects', 'neoteroi.spantable']",,,,,,,,,,,,,,,,,
113,mkdocstrings-shell,,,,mkdocstrings/shell,,,api-docs,{},75.0,75.0,,,,,,5,True,2.0,,ISC,,,,,,,,,,,,,,,,
114,rss,,rss,,Guts/mkdocs-rss-plugin,mkdocs-rss-plugin,['plugin'],blogging,{},,,20.0,https://pypi.org/project/mkdocs-rss-plugin,244786.0,244786.0,,5,True,3.0,,,,,,,,,,,,,,,,,,
115,table-reader,,table-reader,,timvink/mkdocs-table-reader-plugin,mkdocs-table-reader-plugin,['plugin'],charts,{},,,9.0,https://pypi.org/project/mkdocs-table-reader-plugin,198969.0,198969.0,,5,True,3.0,,,,,,,,,,,,,,,,,,
116,markdownmermaid,,markdownmermaid,,pugong/mkdocs-mermaid-plugin,mkdocs-mermaid-plugin,['plugin'],charts,{},138.0,138.0,2.0,https://pypi.org/project/mkdocs-mermaid-plugin,2573.0,2573.0,A MkDocs plugin that support mermaid graph in markdown file.,5,True,3.0,,,,,,,,,,,,,,,,,,
117,markdown-filter,,markdown-filter,,byrnereese/mkdocs-markdown-filter,mkdocs-markdown-filter,['plugin'],code-exec-templating,{},41.0,41.0,,https://pypi.org/project/mkdocs-markdown-filter,7672.0,7672.0,,5,True,3.0,,,,,,,,,,,,,,,,,,
118,mkdocs-data-plugin,,data,,joapuiib/mkdocs-data-plugin,mkdocs-data-plugin,['plugin'],code-exec-templating,{},5.0,5.0,,https://pypi.org/project/mkdocs-data-plugin,280.0,280.0,,5,True,3.0,,MIT,,,,,,,,,,,,,,,,
119,mkdocs-git-latest-changes-plugin,,git-latest-changes,,tombreit/mkdocs-git-latest-changes-plugin,mkdocs-git-latest-changes-plugin,['plugin'],git-info,{},8.0,8.0,4.0,https://pypi.org/project/mkdocs-git-latest-changes-plugin,13288.0,13288.0,,5,True,3.0,,,,,,,,,,,,,,,,,,
120,bootstrap-tables,,bootstrap-tables,,byrnereese/mkdocs-bootstrap-tables-plugin,mkdocs-bootstrap-tables-plugin,['plugin'],html-css,{},114.0,114.0,,https://pypi.org/project/mkdocs-bootstrap-tables-plugin,1021.0,1021.0,,5,True,3.0,,,,,,,,,,,,,,,,,,
121,mkdocs-render-swagger-plugin,,render_swagger,,bharel/mkdocs-render-swagger-plugin,mkdocs-render-swagger-plugin,['plugin'],integrations,{},,,8.0,https://pypi.org/project/mkdocs-render-swagger-plugin,169406.0,169406.0,,5,True,2.0,,,,,,,,,,,,,,,,,,
122,MkDocs asciinema-player,,asciinema-player,,pa-decarvalho/mkdocs-asciinema-player,mkdocs-asciinema-player,['plugin'],integrations,{},23.0,23.0,7.0,https://pypi.org/project/mkdocs-asciinema-player,1181.0,1181.0,,5,True,2.0,,,,,,,,,,,,,,,,,,
123,mkdocs-alias-plugin,,alias,,eddyluten/mkdocs-alias-plugin,mkdocs-alias-plugin,['plugin'],links-refs,{},40.0,40.0,6.0,https://pypi.org/project/mkdocs-alias-plugin,3285.0,3285.0,,5,True,2.0,,,,,,,,,,,,,,,,,,
124,unused-files,,unused_files,,wilhelmer/mkdocs-unused-files,mkdocs-unused-files,['plugin'],links-refs,{},40.0,40.0,2.0,https://pypi.org/project/mkdocs-unused-files,8511.0,8511.0,,5,True,2.0,,,,,,,,,,,,,,,,,,
125,mkpatcher,,,,ofek/mkpatcher,mkpatcher,['markdown'],markdown,{},12.0,12.0,,https://pypi.org/project/mkpatcher,1416.0,1416.0,,5,True,2.0,mkpatcher,,,,,,,,,,,,,,,,,
126,Markdown Inline Graphviz,,,,cesaremorel/markdown-inline-graphviz,markdown-inline-graphviz-extension,['markdown'],markdown,{},,,9.0,https://pypi.org/project/markdown-inline-graphviz-extension,81433.0,81433.0,,5,True,2.0,markdown_inline_graphviz,,,,,,,,,,,,,,,,,
127,schema-reader,,schema_reader,,magicaljellybeans/mkdocs_schema_reader,mkdocs-schema-reader,['plugin'],nav-pages,{},,,3.0,https://pypi.org/project/mkdocs-schema-reader,2622.0,2622.0,,5,True,2.0,,MIT,,,,,,,,,,,,,,,,
128,mkdocs-categories-plugin,,categories,,eddyluten/mkdocs-categories-plugin,mkdocs-categories-plugin,['plugin'],nav-pages,{},24.0,24.0,,https://pypi.org/project/mkdocs-categories-plugin,2245.0,2245.0,,5,True,2.0,,,,,,,,,,,,,,,,,,
129,file-filter,,file-filter,,DariuszPorowski/mkdocs-file-filter-plugin,mkdocs-file-filter-plugin,['plugin'],nav-pages,{},18.0,18.0,4.0,https://pypi.org/project/mkdocs-file-filter-plugin,3913.0,3913.0,,5,True,2.0,,,,,,,,,,,,,,,,,,
130,mkdocs-breadcrumbs-plugin,,mkdocs-breadcrumbs-plugin,,mihaigalos/mkdocs-breadcrumbs-plugin,mkdocs-breadcrumbs-plugin,['plugin'],nav-pages,{},13.0,13.0,5.0,https://pypi.org/project/mkdocs-breadcrumbs-plugin,1405.0,1405.0,,5,True,2.0,,,,,,,,,,,,,,,,,,
131,mkdocs-code-validator,,code-validator,,oprypin/mkdocs-code-validator,mkdocs-code-validator,['plugin'],quality,{},21.0,21.0,,https://pypi.org/project/mkdocs-code-validator,1158.0,1158.0,,5,True,2.0,,,,,,,,,,,,,,,,,,
132,mktestdocs,,,,koaning/mktestdocs,mktestdocs,[],quality,{},,,6.0,https://pypi.org/project/mktestdocs,63343.0,63343.0,,5,True,2.0,,,,,,,,,,,,,,,,,,
133,MkDocs-Test,,test,,fralau/mkdocs-test,mkdocs-test,['plugin'],quality,{},,,3.0,https://pypi.org/project/mkdocs-test,3496.0,3496.0,,5,True,2.0,,MIT,,,,,,,,,,,,,,,,
134,mkdocs-task-collector,,task-collector,,costantinoai/mkdocs-task-collector,mkdocs-task-collector,['plugin'],search-toc,{},5.0,5.0,2.0,https://pypi.org/project/mkdocs-task-collector,178495.0,178495.0,,5,True,2.0,,,,,,,,,,,,,,,,,,
135,mkpdfs,,mkpdfs,,comwes/mkpdfs-mkdocs-plugin,mkpdfs-mkdocs,['plugin'],site-conversion,{},66.0,66.0,9.0,https://pypi.org/project/mkpdfs-mkdocs,682.0,682.0,,5,True,2.0,,,,,,,,,,,,,,,,,,
136,print-site,,print-site,,timvink/mkdocs-print-site-plugin,mkdocs-print-site-plugin,['plugin'],site-conversion,{},,,17.0,https://pypi.org/project/mkdocs-print-site-plugin,206473.0,206473.0,,5,True,2.0,,,,,,,,,,,,,,,,,,
137,pdf-with-js,,pdf-with-js,,smaxtec/mkdocs-pdf-with-js-plugin,mkdocs-pdf-with-js-plugin,['plugin'],site-conversion,{},13.0,13.0,4.0,https://pypi.org/project/mkdocs-pdf-with-js-plugin,1273.0,1273.0,,5,True,2.0,,,,,,,,,,,,,,,,,,
138,mkdocs-pandoc,,,,jgrassler/mkdocs-pandoc,mkdocs-pandoc,[],site-conversion,{},78.0,78.0,4.0,https://pypi.org/project/mkdocs-pandoc,578.0,578.0,,5,True,2.0,,,,,,,,,,,,,,,,,,
139,no-sitemap,,no-sitemap,,leonardehrenfried/mkdocs-no-sitemap-plugin,mkdocs-no-sitemap-plugin,['plugin'],site-management,{},58.0,58.0,2.0,https://pypi.org/project/mkdocs-no-sitemap-plugin,2352.0,2352.0,,5,True,3.0,,,,,,,,,,,,,,,,,,
140,Mdx Include,,,,neurobin/mdx_include,mdx-include,['markdown'],snippets-include,{},,,3.0,https://pypi.org/project/mdx-include,111033.0,111033.0,,5,True,3.0,mdx_include,,,,,,,,,,,,,,,,,
141,CustomMill,custommill,,,Siphalor/mkdocs-custommill,mkdocs-custommill,['theme'],theming,{},24.0,24.0,8.0,https://pypi.org/project/mkdocs-custommill,257.0,257.0,,4,True,3.0,,,,,,,,,,,,,,,,,,
142,SWAN,swan,,,swan-cern/mkdocs-swan,mkdocs-swan,['theme'],theming,{},12.0,12.0,5.0,https://pypi.org/project/mkdocs-swan,1025.0,1025.0,,4,True,3.0,,,,,,,,,,,,,,,,,,
143,mkdocs-typer,,,,bruce-szalwinski/mkdocs-typer,mkdocs-typer,['markdown'],api-docs,{},,,,https://pypi.org/project/mkdocs-typer,17024.0,17024.0,,4,True,3.0,mkdocs-typer,,,,,,,,,,,,,,,,,
144,mkdocstrings-crystal,,,,mkdocstrings/crystal,mkdocstrings-crystal,,api-docs,{},,,3.0,https://pypi.org/project/mkdocstrings-crystal,15308.0,15308.0,,4,True,3.0,,,,,,,,,,,,,,,,,,
145,mkdocs-material-adr,,mkdocs-material-adr/adr,,Kl0ven/mkdocs-material-adr,mkdocs-material-adr,['plugin'],api-docs,{},12.0,12.0,2.0,https://pypi.org/project/mkdocs-material-adr,7617.0,7617.0,,4,True,3.0,,,,,,,,,,,,,,,,,,
146,mkdocs-api-autonav,,api-autonav,,tlambert03/mkdocs-api-autonav,mkdocs-api-autonav,['plugin'],api-docs,{},,,2.0,https://pypi.org/project/mkdocs-api-autonav,124459.0,124459.0,,4,True,3.0,,,,,,,,,,,,,,,,,,
147,newsletter,,mkdocs-newsletter,,lyz-code/mkdocs-newsletter,mkdocs-newsletter,['plugin'],blogging,{},81.0,81.0,3.0,https://pypi.org/project/mkdocs-newsletter,135.0,135.0,,4,True,3.0,,,,,,,,,,,,,,,,,,
148,charts,,charts,,timvink/mkdocs-charts-plugin,mkdocs-charts-plugin,['plugin'],charts,{},,,5.0,https://pypi.org/project/mkdocs-charts-plugin,24759.0,24759.0,,4,True,3.0,,,,,,,,,,,,,,,,,,
149,drawio-exporter,,drawio-exporter,,LukeCarrier/mkdocs-drawio-exporter,mkdocs-drawio-exporter,['plugin'],charts,{},,,5.0,https://pypi.org/project/mkdocs-drawio-exporter,10003.0,10003.0,,4,True,3.0,,,,,,,,,,,,,,,,,,
150,markdownwavedrom,,markdownwavedrom,,kuri65536/mkdocs-wavedrom-plugin,mkdocs-wavedrom-plugin,['plugin'],charts,{},16.0,16.0,,https://pypi.org/project/mkdocs-wavedrom-plugin,204.0,204.0,,4,True,3.0,,,,,,,,,,,,,,,,,,
151,mkdocs-resize-images,,resize-images,,JakubAndrysek/mkdocs-resize-images,mkdocs-resize-images,['plugin'],charts,{},13.0,13.0,,https://pypi.org/project/mkdocs-resize-images,516.0,516.0,,4,True,3.0,,,,,,,,,,,,,,,,,,
152,svgbob extension for Python Markdown,,,,mbarkhau/markdown-svgbob,markdown-svgbob,['markdown'],charts,{},10.0,10.0,2.0,https://pypi.org/project/markdown-svgbob,1374.0,1374.0,,4,True,3.0,markdown_svgbob,,,,,,,,,,,,,,,,,
153,oEmbedPy,,oembedpy,,attakei/oEmbedPy,oEmbedPy,['plugin'],charts,https://oembedpy.readthedocs.io/en/stable/integrations/mkdocs/,17.0,17.0,2.0,https://pypi.org/project/oEmbedPy,629.0,629.0,MkDocs plugin to render rich contents from URL by oEmbed API.,4,True,3.0,,,,,,,,,,,,,,,,,,
154,nbconvert,,nbconvert,,tanbro/mkdocs-nbconvert,mkdocs-nbconvert,['plugin'],code-exec-templating,{},11.0,11.0,5.0,https://pypi.org/project/mkdocs-nbconvert,270.0,270.0,,4,True,3.0,,,,,,,,,,,,,,,,,,
155,mkdocs_protobuf,,mkdocs_protobuf,,rymurr/mkdocs-protobuf,mkdocs-protobuf,['plugin'],code-exec-templating,{},,,2.0,https://pypi.org/project/mkdocs-protobuf,2259.0,2259.0,Mkdocs plugin to render protobuf messages.,4,True,3.0,,Apache-2,,,,,,,,,,,,,,,,
156,Termynal,,termynal,,termynal/termynal.py,termynal,['plugin'],code-exec-templating,{},,,8.0,https://pypi.org/project/termynal,31631.0,31631.0,,4,True,3.0,,,,,,,,,,,,,,,,,,
157,branchcustomization,,branchcustomization,,effigies/mkdocs-branchcustomization-plugin,mkdocs-branchcustomization-plugin,['plugin'],git-info,{},28.0,28.0,,https://pypi.org/project/mkdocs-branchcustomization-plugin,730.0,730.0,,4,True,3.0,,,,,,,,,,,,,,,,,,
158,Github-Links,,,,Python-Markdown/github-links,mdx-gh-links,['markdown'],git-info,{},,,5.0,https://pypi.org/project/mdx-gh-links,15606.0,15606.0,,4,True,3.0,mdx_gh_links,,,,,,,,,,,,,,,,,
159,toggle-sidebar,,toggle-sidebar,,six-two/mkdocs-toggle-sidebar-plugin,mkdocs-toggle-sidebar-plugin,['plugin'],html-css,{},,,3.0,https://pypi.org/project/mkdocs-toggle-sidebar-plugin,13429.0,13429.0,,4,True,3.0,,,,,,,,,,,,,,,,,,
160,mkdocs-link-embeds,,link-embeds,,Aetherinox/mkdocs-link-embeds,mkdocs-link-embeds-plugin,['plugin'],html-css,{},11.0,11.0,,https://pypi.org/project/mkdocs-link-embeds-plugin,387.0,387.0,,4,True,3.0,,,,,,,,,,,,,,,,,,
161,MkDocs Backend for Foliant,,,,foliant-docs/foliantcontrib.mkdocs,foliantcontrib.mkdocs,[],integrations,{},35.0,35.0,5.0,https://pypi.org/project/foliantcontrib.mkdocs,281.0,281.0,,4,True,3.0,,,,,,,,,,,,,,,,,,
162,mkdocs-copy-to-llm,,copy-to-llm,,leonardocustodio/mkdocs-copy-to-llm,mkdocs-copy-to-llm,['plugin'],integrations,{},7.0,7.0,4.0,https://pypi.org/project/mkdocs-copy-to-llm,2412.0,2412.0,,4,True,3.0,,,,,,,,,,,,,,,,,,
163,Autolink References,,autolink_references,,theskumar/autolink-references-mkdocs-plugin,autolink-references-mkdocs-plugin,['plugin'],links-refs,{},,,3.0,https://pypi.org/project/autolink-references-mkdocs-plugin,11595.0,11595.0,,4,True,3.0,,,,,,,,,,,,,,,,,,
164,ezglossary,,ezglossary,,realtimeprojects/mkdocs-ezglossary,mkdocs-ezglossary-plugin,['plugin'],links-refs,{},,,6.0,https://pypi.org/project/mkdocs-ezglossary-plugin,10419.0,10419.0,,4,True,3.0,,,,,,,,,,,,,,,,,,
165,roamlinks,,roamlinks,,Jackiexiao/mkdocs-roamlinks-plugin,mkdocs-roamlinks-plugin,['plugin'],links-refs,{},,,10.0,https://pypi.org/project/mkdocs-roamlinks-plugin,33818.0,33818.0,,4,True,3.0,,,,,,,,,,,,,,,,,,
166,abs-to-rel,,abs-to-rel,,sander76/mkdocs-abs-rel-plugin,mkdocs-abs-rel-plugin,['plugin'],links-refs,{},38.0,38.0,2.0,https://pypi.org/project/mkdocs-abs-rel-plugin,4594.0,4594.0,,4,True,3.0,,,,,,,,,,,,,,,,,,
167,Mkdocs-Addresses,,mkdocs-addresses,,,mkdocs-addresses,['plugin'],links-refs,https://gitlab.com/frederic-zinelli/mkdocs-addresses,,,,https://pypi.org/project/mkdocs-addresses,203.0,203.0,"Mkdocs plugin, building automatically the appropriate relative paths (to images, links, anchors, ...) using..",4,True,3.0,,,,frederic-zinelli/mkdocs-addresses,https://gitlab.com/frederic-zinelli/mkdocs-addresses,2023-07-13 16:32:15,0.0,1.0,,,0.0,2023-07-13 16:32:15.000000,,,,,,
168,Wikilink Plus,,,,neurobin/mdx_wikilink_plus,mdx-wikilink-plus,['markdown'],links-refs,{},,,5.0,https://pypi.org/project/mdx-wikilink-plus,13927.0,13927.0,,4,True,3.0,mdx_wikilink_plus,,,,,,,,,,,,,,,,,
169,Breakless Lists,,,,adamb70/mdx-breakless-lists,mdx-breakless-lists,['markdown'],markdown,{},,,,https://pypi.org/project/mdx-breakless-lists,39711.0,39711.0,,4,True,2.0,mdx_breakless_lists,,,,,,,,,,,,,,,,,
170,MarkdownSuperscript,,,,jambonrose/markdown_superscript_extension,MarkdownSuperscript,['markdown'],markdown,{},47.0,47.0,2.0,https://pypi.org/project/MarkdownSuperscript,214.0,214.0,,4,True,2.0,superscript,,,,,,,,,,,,,,,,,
171,MarkdownSubscript,,,,jambonrose/markdown_subscript_extension,MarkdownSubscript,['markdown'],markdown,{},59.0,59.0,2.0,https://pypi.org/project/MarkdownSubscript,165.0,165.0,,4,True,2.0,subscript,,,,,,,,,,,,,,,,,
172,markdown-emdash,,,,czue/markdown-emdash,markdown-emdash,['markdown'],markdown,{},39.0,39.0,,https://pypi.org/project/markdown-emdash,244.0,244.0,,4,True,2.0,mdx_emdash,,,,,,,,,,,,,,,,,
173,Markdown PyCon,,,,pawamoy/markdown-pycon,,['markdown'],markdown,{},12.0,12.0,,,,,,4,True,2.0,pycon,ISC,,,,,,,,,,,,,,,,
174,toc-sidebar,,toc-sidebar,,zachhannum/mkdocs-toc-sidebar-plugin,mkdocs-toc-sidebar-plugin,['plugin'],nav-pages,{},55.0,55.0,2.0,https://pypi.org/project/mkdocs-toc-sidebar-plugin,512.0,512.0,,4,True,3.0,,,,,,,,,,,,,,,,,,
175,mkdocs-title-casing-plugin,,title-casing,,mattchristopher314/mkdocs-title-casing-plugin,mkdocs-title-casing-plugin,['plugin'],nav-pages,{},11.0,11.0,,https://pypi.org/project/mkdocs-title-casing-plugin,613.0,613.0,,4,True,3.0,,,,,,,,,,,,,,,,,,
176,mkdocs-gallery,,gallery,,smarie/mkdocs-gallery,mkdocs-gallery,['plugin'],nav-pages,{},,,10.0,https://pypi.org/project/mkdocs-gallery,8446.0,8446.0,,4,True,3.0,,,,,,,,,,,,,,,,,,
177,mkdocs-live-edit-plugin,,live-edit,,eddyluten/mkdocs-live-edit-plugin,mkdocs-live-edit-plugin,['plugin'],nav-pages,{},19.0,19.0,6.0,https://pypi.org/project/mkdocs-live-edit-plugin,1055.0,1055.0,,4,True,3.0,,,,,,,,,,,,,,,,,,
178,include directory to navigation,,include_dir_to_nav,,mysiki/mkdocs_include_dir_to_nav,mkdocs-include-dir-to-nav,['plugin'],nav-pages,{},,,,https://pypi.org/project/mkdocs-include-dir-to-nav,57716.0,57716.0,,4,True,3.0,,,,,,,,,,,,,,,,,,
179,Link Checker,,,,byrnereese/linkchecker-mkdocs,mkdocs-linkcheck,[],quality,{},,,5.0,https://pypi.org/project/mkdocs-linkcheck,33829.0,33829.0,,4,True,3.0,,,,,,,,,,,,,,,,,,
180,exclude-search,,exclude-search,,chrieke/mkdocs-exclude-search,mkdocs-exclude-search,['plugin'],search-toc,{},,,6.0,https://pypi.org/project/mkdocs-exclude-search,49180.0,49180.0,,4,True,3.0,,,,,,,,,,,,,,,,,,
181,markdown-docs,,,,ldeluigi/markdown-docs,,['project'],site-management,{},111.0,111.0,6.0,,,,Generates documentation based on Markdown files and PlantUML syntax.,4,True,3.0,,,,,,,,,,,,2026-08-01 08:45:49.893230,,deloo/markdown-docs,https://hub.docker.com/r/deloo/markdown-docs,2026-08-01 08:45:49.893230,49819.0,
182,MkDocs Merge,,,,ovasquez/mkdocs-merge,mkdocs-merge,[],site-management,{},9.0,9.0,3.0,https://pypi.org/project/mkdocs-merge,3204.0,3204.0,,4,True,3.0,,,,,,,,,,,,,,,,,,
183,snippet,,snippet,,mprivat/mkdocs-snippet-plugin,mkdocs-snippet-plugin,['plugin'],snippets-include,{},23.0,23.0,4.0,https://pypi.org/project/mkdocs-snippet-plugin,1011.0,1011.0,,4,True,3.0,,,,,,,,,,,,,,,,,,
184,git snippet,,gitsnippet,,SamazoOo/mkdocs-gitsnippet-plugin,mkdocs-gitsnippet-plugin,['plugin'],snippets-include,{},14.0,14.0,4.0,https://pypi.org/project/mkdocs-gitsnippet-plugin,631.0,631.0,,4,True,3.0,,,,,,,,,,,,,,,,,,
185,Cluster,cluster,,,,mkdocs-cluster,['theme'],theming,https://gitlab.com/kaliko/mkdocs-cluster,,,,https://pypi.org/project/mkdocs-cluster,387.0,387.0,Another bootstrap theme for MkDocs.,3,True,3.0,,,,kaliko/mkdocs-cluster,https://gitlab.com/kaliko/mkdocs-cluster,2016-06-02 15:03:33,2.0,,1.0,6.0,0.0,2016-06-02 15:03:33.000000,,,,,,
186,KPN for MkDocs,kpn,,,kpn/mkdocs-kpn-theme,mkdocs-kpn,['theme'],theming,{},8.0,8.0,9.0,https://pypi.org/project/mkdocs-kpn,486.0,486.0,,3,True,3.0,,,,,,,,,,,,,,,,,,
187,GitHub,github,,,g3xx/mkdocs-Github,mkdocs-github,['theme'],theming,{},13.0,13.0,,https://pypi.org/project/mkdocs-github,132.0,132.0,,3,True,3.0,,,,,,,,,,,,,,,,,,
188,Moonstone,moonstone,,,byrnereese/mkdocs-moonstone,mkdocs-moonstone,['theme'],theming,{},18.0,18.0,,https://pypi.org/project/mkdocs-moonstone,138.0,138.0,,3,True,3.0,,,,,,,,,,,,,,,,,,
189,Lantana,lantana,,,WSOFT-Project/lantana,lantana,['theme'],theming,{},8.0,8.0,6.0,https://pypi.org/project/lantana,392.0,392.0,,3,True,3.0,,,,,,,,,,,,,,,,,,
190,inari,,inari,,tkamenoko/inari,inari,['plugin'],api-docs,{},9.0,9.0,,https://pypi.org/project/inari,193.0,193.0,,3,True,3.0,,,,,,,,,,,,,,,,,,
191,mktheapidocs,,mktheapidocs,,greenape/mktheapidocs,mktheapidocs,['plugin'],api-docs,{},,,6.0,https://pypi.org/project/mktheapidocs,1239.0,1239.0,,3,True,3.0,,,,,,,,,,,,,,,,,,
192,mkdocstrings-vba,,,,mkdocstrings/vba,mkdocstrings-vba,,api-docs,{},3.0,3.0,3.0,https://pypi.org/project/mkdocstrings-vba,192.0,192.0,,3,True,3.0,,,,,,,,,,,,,,,,,,
